date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,lat,long
15/11/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/12/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/01/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/02/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/03/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/04/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,13,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/05/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,14.75,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/07/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,8,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/08/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,8.8,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/09/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,13.8,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/10/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,11.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/11/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/12/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,12,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/01/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/02/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,9,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/03/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10.2,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/04/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/05/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/06/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/07/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/08/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/09/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/10/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/11/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/12/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/01/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/02/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/03/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/04/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/05/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/06/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/07/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/08/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,12,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/09/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,12,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/10/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/11/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,13.25,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/12/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,12,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/01/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,11.2,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/02/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,12,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/03/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,12,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/04/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,18,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/05/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,21.2,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/06/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,26.2,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/07/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,29.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/08/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,30,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/09/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,25,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/11/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,40,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/01/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,35,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/02/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,41,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/03/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,62.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/04/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,73.75,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/05/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,75,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/07/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,85,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/08/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,250,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/10/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,187.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/11/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,195,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/12/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,217,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/02/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,225,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/03/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,213,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/04/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,246,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/05/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,330,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/06/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,338,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/07/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,408,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/08/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,375,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/10/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,240,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/11/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,210,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/12/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,242,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/01/2018,Maize (white) - Retail,3.5 KG,cereals and tubers,270,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/03/2018,Maize (white) - Retail,3.5 KG,cereals and tubers,388,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/04/2018,Maize (white) - Retail,3.5 KG,cereals and tubers,438,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/08/2018,Maize (white) - Retail,3.5 KG,cereals and tubers,475,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/05/2015,Cassava - Retail,3.5 KG,cereals and tubers,16.2,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/06/2015,Cassava - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/07/2015,Cassava - Retail,3.5 KG,cereals and tubers,18,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/08/2015,Cassava - Retail,3.5 KG,cereals and tubers,18,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/09/2015,Cassava - Retail,3.5 KG,cereals and tubers,17,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/10/2015,Cassava - Retail,3.5 KG,cereals and tubers,22.5,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/11/2015,Cassava - Retail,3.5 KG,cereals and tubers,23.2,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/12/2015,Cassava - Retail,3.5 KG,cereals and tubers,30,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/01/2016,Cassava - Retail,3.5 KG,cereals and tubers,42,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/02/2016,Cassava - Retail,3.5 KG,cereals and tubers,33,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/03/2016,Cassava - Retail,3.5 KG,cereals and tubers,52.5,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/04/2016,Cassava - Retail,3.5 KG,cereals and tubers,62.25,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/05/2016,Cassava - Retail,3.5 KG,cereals and tubers,65,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/07/2016,Cassava - Retail,3.5 KG,cereals and tubers,80,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/08/2016,Cassava - Retail,3.5 KG,cereals and tubers,172.3333,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/10/2016,Cassava - Retail,3.5 KG,cereals and tubers,193.5,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/11/2016,Cassava - Retail,3.5 KG,cereals and tubers,170,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/12/2016,Cassava - Retail,3.5 KG,cereals and tubers,166,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/02/2017,Cassava - Retail,3.5 KG,cereals and tubers,243,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/03/2017,Cassava - Retail,3.5 KG,cereals and tubers,251,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/04/2017,Cassava - Retail,3.5 KG,cereals and tubers,226.7,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/05/2017,Cassava - Retail,3.5 KG,cereals and tubers,250,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/06/2017,Cassava - Retail,3.5 KG,cereals and tubers,250,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/07/2017,Cassava - Retail,3.5 KG,cereals and tubers,400,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/08/2017,Cassava - Retail,3.5 KG,cereals and tubers,375,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/10/2017,Cassava - Retail,3.5 KG,cereals and tubers,250,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/11/2017,Cassava - Retail,3.5 KG,cereals and tubers,255,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/12/2017,Cassava - Retail,3.5 KG,cereals and tubers,250,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/01/2018,Cassava - Retail,3.5 KG,cereals and tubers,450,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/03/2018,Cassava - Retail,3.5 KG,cereals and tubers,300,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/04/2018,Cassava - Retail,3.5 KG,cereals and tubers,313,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/08/2018,Cassava - Retail,3.5 KG,cereals and tubers,613,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,,10.240193,29.95225
15/05/2009,Beans (red) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/06/2009,Beans (red) - Retail,KG,pulses and nuts,6.75,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/07/2009,Beans (red) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/08/2009,Beans (red) - Retail,KG,pulses and nuts,11,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/09/2009,Beans (red) - Retail,KG,pulses and nuts,6.75,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/10/2009,Beans (red) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/11/2009,Beans (red) - Retail,KG,pulses and nuts,8.125,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/12/2009,Beans (red) - Retail,KG,pulses and nuts,6,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/01/2010,Beans (red) - Retail,KG,pulses and nuts,8.75,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/02/2010,Beans (red) - Retail,KG,pulses and nuts,9,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/03/2010,Beans (red) - Retail,KG,pulses and nuts,8.3333,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/04/2010,Beans (red) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/05/2010,Beans (red) - Retail,KG,pulses and nuts,8.25,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/06/2010,Beans (red) - Retail,KG,pulses and nuts,8.5,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/07/2010,Beans (red) - Retail,KG,pulses and nuts,8.6,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/09/2010,Beans (red) - Retail,KG,pulses and nuts,11,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/11/2010,Beans (red) - Retail,KG,pulses and nuts,12,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/12/2010,Beans (red) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/01/2011,Beans (red) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/02/2011,Beans (red) - Retail,KG,pulses and nuts,9,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/03/2011,Beans (red) - Retail,KG,pulses and nuts,11,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/04/2011,Beans (red) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/05/2011,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/06/2011,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/07/2011,Beans (red) - Retail,KG,pulses and nuts,14.5,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/08/2011,Beans (red) - Retail,KG,pulses and nuts,14.25,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/09/2011,Beans (red) - Retail,KG,pulses and nuts,18,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/10/2011,Beans (red) - Retail,KG,pulses and nuts,19,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/11/2011,Beans (red) - Retail,KG,pulses and nuts,20,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/12/2011,Beans (red) - Retail,KG,pulses and nuts,20,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/01/2012,Beans (red) - Retail,KG,pulses and nuts,20,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/02/2012,Beans (red) - Retail,KG,pulses and nuts,18.5,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/03/2012,Beans (red) - Retail,KG,pulses and nuts,18.4,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/04/2012,Beans (red) - Retail,KG,pulses and nuts,18,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/05/2012,Beans (red) - Retail,KG,pulses and nuts,19.5,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/07/2012,Beans (red) - Retail,KG,pulses and nuts,14.5,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/08/2012,Beans (red) - Retail,KG,pulses and nuts,14.2,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/09/2012,Beans (red) - Retail,KG,pulses and nuts,18,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/10/2012,Beans (red) - Retail,KG,pulses and nuts,19.5,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/11/2012,Beans (red) - Retail,KG,pulses and nuts,20,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/12/2012,Beans (red) - Retail,KG,pulses and nuts,20,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/01/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/02/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/03/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/04/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/05/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/06/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/07/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/08/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/09/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/10/2013,Beans (red) - Retail,KG,pulses and nuts,15,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/11/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/12/2013,Beans (red) - Retail,KG,pulses and nuts,11,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/01/2014,Beans (red) - Retail,KG,pulses and nuts,18,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/02/2014,Beans (red) - Retail,KG,pulses and nuts,18,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/03/2014,Beans (red) - Retail,KG,pulses and nuts,14,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/04/2014,Beans (red) - Retail,KG,pulses and nuts,14,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/05/2014,Beans (red) - Retail,KG,pulses and nuts,14,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/06/2014,Beans (red) - Retail,KG,pulses and nuts,14,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/07/2014,Beans (red) - Retail,KG,pulses and nuts,14,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
15/08/2014,Beans (red) - Retail,KG,pulses and nuts,12,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,,10.240193,29.95225
